STATE|STATEFP|PLACEFP|PLACENS|PLACENAME|TYPE|CLASSFP|FUNCSTAT|COUNTIES
TN|47|26580|02586054|Flintville CDP|CENSUS DESIGNATED PLACE|U1|S|Lincoln County
TN|47|27020|02403635|Forest Hills city|INCORPORATED PLACE|C1|A|Davidson County
TN|47|27640|02804633|Fowlkes CDP|CENSUS DESIGNATED PLACE|U1|S|Dyer County
TN|47|27700|02813081|Frankewing CDP|CENSUS DESIGNATED PLACE|U1|S|Giles County
TN|47|27740|02403658|Franklin city|INCORPORATED PLACE|C1|A|Williamson County
TN|47|27960|02403665|Friendship city|INCORPORATED PLACE|C1|A|Crockett County
TN|47|28060|02403666|Friendsville city|INCORPORATED PLACE|C1|A|Blount County
TN|47|28380|02406535|Gadsden town|INCORPORATED PLACE|C1|A|Crockett County
TN|47|28420|02406536|Gainesboro town|INCORPORATED PLACE|C1|A|Jackson County
TN|47|28540|02403677|Gallatin city|INCORPORATED PLACE|C1|A|Sumner County
TN|47|28560|02403678|Gallaway city|INCORPORATED PLACE|C1|A|Fayette County
TN|47|28680|02406544|Garland town|INCORPORATED PLACE|C1|A|Tipton County
TN|47|28740|02406551|Gates town|INCORPORATED PLACE|C1|A|Lauderdale County
TN|47|28800|02403685|Gatlinburg city|INCORPORATED PLACE|C1|A|Sevier County
TN|47|28960|02403693|Germantown city|INCORPORATED PLACE|C1|A|Shelby County
TN|47|29020|02406563|Gibson town|INCORPORATED PLACE|C1|A|Gibson County
TN|47|29160|02403699|Gilt Edge city|INCORPORATED PLACE|C1|A|Tipton County
TN|47|29260|02805201|Gladeville CDP|CENSUS DESIGNATED PLACE|U1|S|Wilson County
TN|47|29300|02406572|Gleason town|INCORPORATED PLACE|C1|A|Weakley County
TN|47|29920|02403712|Goodlettsville city|INCORPORATED PLACE|C1|A|Davidson County~~~Sumner County
TN|47|30120|02406592|Gordonsville town|INCORPORATED PLACE|C1|A|Smith County
TN|47|30220|02584581|Graball CDP|CENSUS DESIGNATED PLACE|U1|S|Sumner County
TN|47|30280|02403724|Grand Junction city|INCORPORATED PLACE|C1|A|Fayette County~~~Hardeman County
TN|47|30700|02402545|Gray CDP|CENSUS DESIGNATED PLACE|U1|S|Washington County
TN|47|30760|02406607|Graysville town|INCORPORATED PLACE|C1|A|Rhea County
TN|47|30880|02403739|Greenback city|INCORPORATED PLACE|C1|A|Loudon County
TN|47|30960|02406611|Greenbrier town|INCORPORATED PLACE|C1|A|Robertson County
TN|47|30980|02406613|Greeneville town|INCORPORATED PLACE|C1|A|Greene County
TN|47|31000|02403741|Greenfield city|INCORPORATED PLACE|C1|A|Weakley County
TN|47|31100|02402550|Green Hill CDP|CENSUS DESIGNATED PLACE|U1|S|Wilson County
TN|47|31220|02805202|Greenvale CDP|CENSUS DESIGNATED PLACE|U1|S|Wilson County
TN|47|31400|02813105|Griffith Creek CDP|CENSUS DESIGNATED PLACE|U1|S|Marion County
TN|47|31420|02586055|Grimsley CDP|CENSUS DESIGNATED PLACE|U1|S|Fentress County
TN|47|31490|02403767|Gruetli-Laager city|INCORPORATED PLACE|C1|A|Grundy County
TN|47|31680|02406634|Guys town|INCORPORATED PLACE|C1|A|McNairy County
TN|47|31810|02804634|Halls CDP|CENSUS DESIGNATED PLACE|U1|S|Knox County
TN|47|31820|02406638|Halls town|INCORPORATED PLACE|C1|A|Lauderdale County
TN|47|32040|02804635|Hampton CDP|CENSUS DESIGNATED PLACE|U1|S|Carter County
TN|47|32520|02403803|Harriman city|INCORPORATED PLACE|C1|A|Morgan County~~~Roane County
TN|47|32600|02402569|Harrison CDP|CENSUS DESIGNATED PLACE|U1|S|Hamilton County
TN|47|32640|02403807|Harrogate city|INCORPORATED PLACE|C1|A|Claiborne County
TN|47|32742|02405085|Hartsville/Trousdale County|INCORPORATED PLACE|C1|A|Trousdale County
TN|47|33120|02402576|Helenwood CDP|CENSUS DESIGNATED PLACE|U1|S|Scott County
TN|47|33260|02404682|Henderson city|INCORPORATED PLACE|C1|A|Chester County
TN|47|33280|02404684|Hendersonville city|INCORPORATED PLACE|C1|A|Sumner County
TN|47|33360|02405818|Henning town|INCORPORATED PLACE|C1|A|Lauderdale County
TN|47|33400|02405819|Henry town|INCORPORATED PLACE|C1|A|Henry County
TN|47|33680|02804636|Hickman CDP|CENSUS DESIGNATED PLACE|U1|S|Smith County
TN|47|33920|02405825|Hickory Valley town|INCORPORATED PLACE|C1|A|Hardeman County
TN|47|34580|02804637|Hilham CDP|CENSUS DESIGNATED PLACE|U1|S|Overton County
TN|47|34700|02586062|Hillsboro CDP|CENSUS DESIGNATED PLACE|U1|S|Coffee County
TN|47|35160|02404709|Hohenwald city|INCORPORATED PLACE|C1|A|Lewis County
TN|47|35220|02813070|Holladay CDP|CENSUS DESIGNATED PLACE|U1|S|Benton County
TN|47|35280|02405850|Hollow Rock town|INCORPORATED PLACE|C1|A|Carroll County
TN|47|35880|02402600|Hopewell CDP|CENSUS DESIGNATED PLACE|U1|S|Bradley County
TN|47|36000|02405863|Hornbeak town|INCORPORATED PLACE|C1|A|Obion County
TN|47|36080|02405865|Hornsby town|INCORPORATED PLACE|C1|A|Hardeman County
