STATE|STATEFP|PLACEFP|PLACENS|PLACENAME|TYPE|CLASSFP|FUNCSTAT|COUNTIES
NH|33|63940|02378090|Raymond CDP|CENSUS DESIGNATED PLACE|U1|S|Rockingham County
NH|33|65140|00873708|Rochester city|INCORPORATED PLACE|C5|A|Strafford County
NH|33|67460|02629738|Sanbornville CDP|CENSUS DESIGNATED PLACE|U1|S|Carroll County
NH|33|68340|02629739|Seabrook Beach CDP|CENSUS DESIGNATED PLACE|U1|S|Rockingham County
NH|33|69940|00873721|Somersworth city|INCORPORATED PLACE|C5|A|Strafford County
NH|33|71220|02378091|South Hooksett CDP|CENSUS DESIGNATED PLACE|U1|S|Merrimack County
NH|33|74780|02629740|Suissevale CDP|CENSUS DESIGNATED PLACE|U1|S|Carroll County
NH|33|75140|02378092|Suncook CDP|CENSUS DESIGNATED PLACE|U1|S|Merrimack County
NH|33|77100|02378093|Tilton Northfield CDP|CENSUS DESIGNATED PLACE|U2|S|Belknap County~~~Merrimack County
NH|33|77300|02629742|Troy CDP|CENSUS DESIGNATED PLACE|U1|S|Cheshire County
NH|33|77780|02629743|Union CDP|CENSUS DESIGNATED PLACE|U1|S|Carroll County
NH|33|78340|02629744|Walpole CDP|CENSUS DESIGNATED PLACE|U1|S|Cheshire County
NH|33|78500|02629745|Warner CDP|CENSUS DESIGNATED PLACE|U1|S|Merrimack County
NH|33|83620|02629746|West Stewartstown CDP|CENSUS DESIGNATED PLACE|U1|S|Coos County
NH|33|83700|02378094|West Swanzey CDP|CENSUS DESIGNATED PLACE|U1|S|Cheshire County
NH|33|84340|02378095|Whitefield CDP|CENSUS DESIGNATED PLACE|U1|S|Coos County
NH|33|85140|02378096|Wilton CDP|CENSUS DESIGNATED PLACE|U1|S|Hillsborough County
NH|33|85460|02378097|Winchester CDP|CENSUS DESIGNATED PLACE|U1|S|Cheshire County
NH|33|86340|02378098|Wolfeboro CDP|CENSUS DESIGNATED PLACE|U1|S|Carroll County
NH|33|87140|02378099|Woodsville CDP|CENSUS DESIGNATED PLACE|U1|S|Grafton County
