STATE|STATEFP|PLACEFP|PLACENS|PLACENAME|TYPE|CLASSFP|FUNCSTAT|COUNTIES
HI|15|46400|02414089|Maalaea CDP|CENSUS DESIGNATED PLACE|U2|S|Maui County
HI|15|47050|02583423|Mahinahina CDP|CENSUS DESIGNATED PLACE|U2|S|Maui County
HI|15|47300|02414090|Maili CDP|CENSUS DESIGNATED PLACE|U2|S|Honolulu County
HI|15|47450|02414093|Makaha CDP|CENSUS DESIGNATED PLACE|U2|S|Honolulu County
HI|15|47560|02414094|Makaha Valley CDP|CENSUS DESIGNATED PLACE|U2|S|Honolulu County
HI|15|47600|02414095|Makakilo CDP|CENSUS DESIGNATED PLACE|U2|S|Honolulu County
HI|15|48050|02414096|Makawao CDP|CENSUS DESIGNATED PLACE|U1|S|Maui County
HI|15|48350|02583424|Makena CDP|CENSUS DESIGNATED PLACE|U2|S|Maui County
HI|15|49425|02583425|Manele CDP|CENSUS DESIGNATED PLACE|U1|S|Maui County
HI|15|50150|02414098|Maunaloa CDP|CENSUS DESIGNATED PLACE|U1|S|Maui County
HI|15|50375|02806898|Mauna Loa Estates CDP|CENSUS DESIGNATED PLACE|U1|S|Hawaii County
HI|15|50750|02414099|Maunawili CDP|CENSUS DESIGNATED PLACE|U1|S|Honolulu County
HI|15|51000|02583426|Mililani Mauka CDP|CENSUS DESIGNATED PLACE|U1|S|Honolulu County
HI|15|51050|02414101|Mililani Town CDP|CENSUS DESIGNATED PLACE|U1|S|Honolulu County
HI|15|52550|02414102|Mokuleia CDP|CENSUS DESIGNATED PLACE|U2|S|Honolulu County
HI|15|53300|02414104|Mountain View CDP|CENSUS DESIGNATED PLACE|U1|S|Hawaii County
HI|15|53600|02414105|Naalehu CDP|CENSUS DESIGNATED PLACE|U2|S|Hawaii County
HI|15|53900|02414106|Nanakuli CDP|CENSUS DESIGNATED PLACE|U2|S|Honolulu County
HI|15|53975|02414107|Nanawale Estates CDP|CENSUS DESIGNATED PLACE|U1|S|Hawaii County
HI|15|54100|02414108|Napili-Honokowai CDP|CENSUS DESIGNATED PLACE|U2|S|Maui County
HI|15|56685|02583427|Ocean Pointe CDP|CENSUS DESIGNATED PLACE|U1|S|Honolulu County
HI|15|57350|02583428|Olinda CDP|CENSUS DESIGNATED PLACE|U1|S|Maui County
HI|15|57650|02583429|Olowalu CDP|CENSUS DESIGNATED PLACE|U1|S|Maui County
HI|15|57800|02414111|Omao CDP|CENSUS DESIGNATED PLACE|U2|S|Kauai County
HI|15|58775|02414112|Orchidlands Estates CDP|CENSUS DESIGNATED PLACE|U1|S|Hawaii County
HI|15|59300|02414114|Paauilo CDP|CENSUS DESIGNATED PLACE|U2|S|Hawaii County
HI|15|59750|02414115|Pahala CDP|CENSUS DESIGNATED PLACE|U2|S|Hawaii County
HI|15|59900|02414116|Pahoa CDP|CENSUS DESIGNATED PLACE|U2|S|Hawaii County
HI|15|60200|02414117|Paia CDP|CENSUS DESIGNATED PLACE|U2|S|Maui County
HI|15|60350|02414118|Pakala Village CDP|CENSUS DESIGNATED PLACE|U2|S|Kauai County
